"","feature","B cell progenitor","CD14+ Monocytes","CD16+ Monocytes","CD4 Memory","CD4 Naive","CD8 effector","CD8 Naive","Dendritic cell","Double negative T cell","NK bright","NK dim","pDC","Platelet","pre-B cell"
"95","ZBTB7B",1.05116163284455,1.05461377965824,1.02159829044488,1.07590227518026,1.07972261687182,1.13204592731972,1.14161014178204,1.02474843291451,1.11184607382567,1.17230222938654,1.12819407758998,1.17243961804905,1.13034891375905,1.08321419970873
"96","ZBTB7C",1.10741185381492,1.10554242816342,1.10010189988187,1.12871980382541,1.11339636990629,1.19220667388555,1.16601278310151,1.09241783088802,1.17375495963362,1.20689678013367,1.17136596171039,1.27115316215982,1.23305393586006,1.12623161904307
"97","ZIC1",1.56180614783627,1.42616929359478,1.3976305333619,1.58554414960678,1.58333318700115,1.59332562893118,1.59740357238731,1.43662265801592,1.55242181895475,1.56251671519802,1.57520888854329,1.52915760578329,1.90353518456563,1.56987017914735
"98","ZBTB18",1.12121910505627,1.03540559574771,1.00193816453352,1.0216809995188,1.01464774820413,1.01877852303285,1.014528044302,1.02505788087264,1.02423348777317,1.0278883310923,1.02339046793742,1.50347763369066,1.16545870684722,1.09245259863229
"99","LBX2",0.959890158089642,0.886231381683081,0.896119678640686,0.920187660860196,0.90165633878338,0.903190344858561,0.890755761555299,0.864543924907271,0.870133499409154,0.834305150631681,0.872298367530055,0.889834997828919,0.700816326530612,0.904434711724444
"100","MEOX2",0.755445597281683,0.773688541698906,0.778248249446407,0.735071491610792,0.717106439000303,0.723004915885863,0.712679049902289,0.743185697347677,0.7019465794976,0.68863105831234,0.70234197736078,0.730560578661845,1.06496598639456,0.71996038463315
"101","MNX1",0.652974473951071,0.656506857081275,0.683679656304407,0.640248847022188,0.621115374560859,0.639003857107914,0.616304807406995,0.670438083685112,0.61190190361859,0.601071357808033,0.610126908749339,0.632376516136838,0.661437709412123,0.635953190800129
"102","MSX2",0.9725010574767,0.981171814384388,1.00811593395885,0.945747118820659,0.936783440412945,0.942116301738384,0.914262380586362,0.986372296753158,0.880691841037188,0.864384463462804,0.91773829082315,0.890857395589815,1.11649659863946,0.999953020991183
"103","NOTO",0.854240975917607,0.799163104271462,0.775826383062054,0.81910893168243,0.775360026445479,0.858566906520477,0.772814271940496,0.771588491615194,0.821614504563814,0.871072104338424,0.833762108773189,0.79782044396706,0.786519871106337,0.788859472123289
"104","PHOX2A",0.636918739677952,0.666729231388188,0.700274555611628,0.616125352863812,0.596102893643451,0.614741491032816,0.569392509807587,0.64922027352059,0.589918778196529,0.56081148730956,0.610221364480867,0.623641384805043,0.687074829931973,0.621864865698583
"105","PITX3",0.764991833485584,0.806937946309985,0.77843847130719,0.763882212208158,0.745727221883657,0.753265448218587,0.747223572487005,0.774081570628454,0.737573616018845,0.709941871485436,0.74746061459406,0.767397095005388,1.23673469387755,0.776563429660005
"106","PROP1",0.5770659848954,0.594021773301414,0.619153013069564,0.582080678761296,0.567605014708065,0.578142310539282,0.547366092008141,0.593075223253081,0.565154497070874,0.521723384247846,0.574910963892968,0.57593037214886,0.615998123387286,0.57512679907898
"107","PRRX1",0.636778203248561,0.605361253432216,0.615711027630903,0.635503764675359,0.608847658232849,0.669166301543597,0.600471778669626,0.626588606603786,0.603482697426797,0.62036853576382,0.628148803650393,0.635779897108157,0.723621363438993,0.620395584704469
"108","RAX2",0.799897505744984,0.752166430596451,0.751296165570775,0.754242783464358,0.716816677274481,0.799480994271353,0.714222805557701,0.761607512570246,0.728604632895845,0.767512858802058,0.768751847046717,0.734431623116536,0.655844155844156,0.779944563852652
"109","RAX",0.73779737252065,0.753456784579078,0.753917764054437,0.754092140288603,0.718525934086666,0.769527915315006,0.707600187218817,0.729410316256026,0.713895626900646,0.666338967391948,0.740031825595735,0.657908659251128,0.886805885144756,0.718319020448541
"110","RHOXF1",0.656445320897942,0.705779274816732,0.716989260165815,0.682532056003926,0.658617479877474,0.657895945934658,0.664053405734202,0.689637924965413,0.637621469705132,0.633070929825034,0.63957049936332,0.687535582902689,0.644132653061225,0.660184023206056
"111","UNCX",0.636778203248561,0.605361253432216,0.615711027630903,0.635503764675359,0.608847658232849,0.669166301543597,0.600471778669626,0.626588606603786,0.603482697426797,0.62036853576382,0.628148803650393,0.635779897108157,0.723621363438993,0.620395584704469
