"gene" "PcorAgg" "PcorAgg_pvalue" "PcorAvg" "PcorAvg_pvalue" "PcorAvg_m" "PcorAvg_m_pvalue" "PcorAvg_m_log" "PcorAvg_m_log_pvalue" "PcorMed_m" "PcorMed_m_pvalue" "PcorMed_m_log" "PcorMed_m_log_pvalue"
"637" "ARHGAP19" 0.808144156859776 2.83889741992646e-05 0.565523149214056 0.0116192954954871 0.642454527506728 0.0040379246903681 0.625299533764811 0.00419622578405325 NA NA NA NA
"640" "ARHGAP23" 0.172023352235088 0.481305692491819 0.195681457784226 0.422057822340281 0.737620668502248 0.000476307717514475 0.503569175735572 0.0279441703297704 NA NA NA NA
"644" "ARHGAP27" 0.904658426785203 1.0501385564883e-07 0.588143624001819 0.0080821592438045 0.444105256797977 0.0648452130636161 0.717876230980451 0.000538195376985369 NA NA NA NA
"654" "ARHGAP45" 0.973593811399615 2.42602757512837e-12 0.671390789418891 0.0016467930017366 0.752280172668936 0.000316389828321531 0.40561719118349 0.0848919836941406 0.366666666666667 0.122560599774216 0.374757837480743 0.113905307763363
"656" "ARHGAP6" 0.479210106329324 0.037896625877743 0.626901311616055 0.00407187178030533 0.565765709109796 0.0143944048906731 0.713369558787163 0.000605362046177172 NA NA NA NA
"660" "ARHGDIB" 0.972954244083723 2.96686148391001e-12 0.285785956721301 0.235590701531705 0.378929451053248 0.120963999846437 0.46322867829663 0.0457813360413644 0.327267207548529 0.171407283269538 0.212428575741061 0.382597795463828
"669" "ARHGEF18" 0.834305975080552 8.97658736391486e-06 -0.2447156587272 0.312622363376942 0.701433689825489 0.0011793400905021 0.33817532230192 0.156738190721482 0.381685018355987 0.106849992324819 0.356077509409248 0.13457941852551
"670" "ARHGEF2" 0.891509441606528 3.00730452129531e-07 -0.0467950163950637 0.849128488584128 0.247972802937225 0.32112871338317 0.35973545150677 0.130337784139374 NA NA NA NA
"677" "ARHGEF37" 0.186873808130663 0.443646388044856 -0.260579033038562 0.281265918814662 0.597210443726909 0.00887210987411724 -0.199715606580529 0.412360104730501 NA NA NA NA
"680" "ARHGEF40" 0.880414427588619 6.61684433086451e-07 0.761962016806389 0.000149818281894321 0.610079282334963 0.00717584109946371 0.797765304559905 4.27742567290474e-05 -0.0808452083454443 0.742147103681189 -0.0708114316917377 0.773295646274681
"681" "ARHGEF6" 0.804721559066677 3.25841393880452e-05 0.129191911274673 0.59810910643294 0.054916219802664 0.828655955547265 0.501668830016366 0.0286378421731452 NA NA NA NA
"682" "ARHGEF7" 0.985169852886296 1.87131616079303e-14 0.300554575787318 0.211189304029226 0.558685899397312 0.0159513824371928 0.602679160994968 0.00631243632340669 0.223606797749979 0.357448798547475 0.270205142239346 0.263221734414363
"688" "ARID3B" 0.895612651542223 2.19839770732509e-07 -0.260500567702979 0.281416058185228 0.557500594287134 0.0162246069313711 0.127727994189845 0.602297994600907 NA NA NA NA
"691" "ARID4B" 0.92049824023074 2.36861639321424e-08 -0.201703495161967 0.40762594994402 0.780449449711274 0.000132694577231886 0.14123473685197 0.564117003456419 NA NA -0.178760976143973 0.464027127611541
"692" "ARID5A" 0.963978593646568 3.28827582771491e-11 0.546122616953187 0.0155609479371651 0.522024372301756 0.0262701035694119 0.510322483048083 0.025584787838756 NA NA NA NA
"694" "ARIH1" 0.907685064568784 8.0676423846199e-08 0.340442351174523 0.153801664443274 0.851235494924236 7.48101825996538e-06 0.477521850449135 0.0386761537674064 NA NA 0.217447888645654 0.371185885865096
"698" "ARL11" 0.969478278900154 8.1941741855754e-12 0.777961068241903 8.79940834271148e-05 0.795501375681712 7.91319508017835e-05 0.751513791024971 0.000207604196115777 NA NA NA NA
"699" "ARL13B" 0.970810382646219 5.63294286394405e-12 -0.457327492540025 0.0489897681748077 0.39839913237269 0.101517339433693 0.407656527010996 0.0831877012377582 NA NA NA NA
"714" "ARL6" 0.927222242055886 1.14392438571763e-08 0.398368250437282 0.0911577383979176 0.3988594974233 0.101086579611126 0.253572523581949 0.294867108554741 NA NA NA NA
"718" "ARL6IP6" 0.924443510217762 1.5579072875622e-08 -0.282186063814483 0.241802038956531 0.688458544270889 0.00158289195355949 0.0591626762825906 0.809875395989181 NA NA NA NA
"724" "ARMC2" 0.833111886434215 9.50060917122636e-06 0.165613960189504 0.498032503748388 0.761047634279569 0.000244437445373646 0.416454583592558 0.076122560909287 NA NA NA NA
"736" "ARMCX5-GPRASP2" 0.935308429792968 4.32256388752874e-09 -0.323508209668213 0.176671512769703 0.556325591069987 0.0164991009593291 -0.178129664494188 0.465632661847196 NA NA NA NA
"739" "ARMH3" 0.856937938644877 2.79366696306438e-06 0.125856480909596 0.607670593460953 0.383524589334076 0.116154515199161 0.447893283413773 0.054471289399307 0.336855034772685 0.158466057574686 0.355255758457548 0.135545465782945
"741" "ARNT" 0.962348114042532 4.7640592479522e-11 -0.20188650341732 0.407191601310351 0.758825879672394 0.000261214641805528 0.384958258712614 0.103627976049697 NA NA NA NA
"744" "ARPC1B" 0.937702648254708 3.16308111649601e-09 0.514412920508777 0.0242336566096103 -0.0595665998853561 0.814376080312305 0.667285796848666 0.00180118861734723 0.322682223494123 0.177842749030043 0.198014392176179 0.416434940237523
"748" "ARPC5" 0.927334974310019 1.12939049934803e-08 0.375127784461894 0.113520313762983 0.528012901292333 0.0243011044141813 0.490317620970342 0.0330659578885238 0.181948715734184 0.455963114782481 0.219557909289108 0.366446497426279
"749" "ARPC5L" 0.730164301135257 0.000386120237408041 0.565958195862736 0.0115411623810914 0.657597402286822 0.00301723163735655 0.648553115231728 0.00266728452148516 NA NA NA NA
"750" "ARPIN" 0.961701147182902 5.49428418087969e-11 0.847197394162602 4.72296753552248e-06 0.491507424753599 0.0383051875906439 0.827465032606946 1.2352254176948e-05 NA NA NA NA
"751" "ARPP19" 0.953998736757512 2.54069217397771e-10 0.459011475942697 0.0480572491523392 0.519406435499417 0.0271689301851294 0.688863034228473 0.00110716170413146 0.273096010124305 0.257948019620963 0.275936863273676 0.252830870559515
"753" "ARRB1" 0.747398355317246 0.00023506817503289 0.850920237528222 3.88102235927989e-06 0.837029702263793 1.48026157368461e-05 0.781960528028826 7.65171915264762e-05 0.321797951467419 0.179102439946704 0.199178909124917 0.413643304567402
"758" "ARRDC4" 0.698043707558059 0.000889056594122468 0.564756459943748 0.0117580263422231 0.825886050263878 2.42088278229263e-05 0.655894497280969 0.0022939962959738 NA NA NA NA
"766" "ARTN" 0.4979608940543 0.0300300163166858 0.125554467859718 0.608539406288881 -0.171030418060959 0.497420399196022 0.0702427460023602 0.775071518485263 NA NA NA NA
"770" "ASAH1" 0.421915451426494 0.0719669318155626 0.172671252086256 0.479630470014195 0.888689095842779 8.31207165279269e-07 0.312120123504003 0.193283699197638 0.176601582133007 0.469530415888068 0.0795561359066927 0.746128541128352
"772" "ASAP1" 0.567716021241146 0.0112297565056719 0.275926921942702 0.252848664735357 0.922045128161809 5.3584255240561e-08 0.474272071211423 0.0402114463088153 NA NA NA NA
"775" "ASB1" 0.864069851421227 1.85535080577207e-06 0.215033377213949 0.376651350234511 0.799436083562208 6.86505302991225e-05 0.319317941588965 0.182667443576655 NA NA NA NA
"781" "ASB7" 0.783184523213269 7.32715993981902e-05 -0.0580683033757975 0.81333268925878 0.183298880998807 0.466585980325286 0.458044880632883 0.0485908384571645 NA NA NA NA
"787" "ASCL2" 0.857060022485185 2.77467494072063e-06 0.669343351569089 0.00172235978193938 0.684463390043491 0.00172800338734846 0.765992693788267 0.000131529196087058 NA NA NA NA
"788" "ASF1A" 0.921175134153889 2.20774878388466e-08 0.728715468727661 0.000401899466541145 0.304749318692246 0.218835177848326 0.724168649035817 0.000455007464481976 NA NA NA NA
"791" "ASGR2" 0.970504967653351 6.1476462065592e-12 0.840237138274601 6.72681618997764e-06 0.830816095136341 1.95586539998649e-05 0.910057411743599 6.51977538241045e-08 NA NA NA NA
"793" "ASH2L" 0.950897042468077 4.37737481866665e-10 0.22640273326558 0.351309990576483 0.17997421878276 0.474845891940728 0.669307589291909 0.00172370492944109 NA NA NA NA
"797" "ASMTL" 0.971344410959912 4.82348494222738e-12 0.227069437687652 0.349855180043114 0.840487533609314 1.26132835492832e-05 -0.391014767637036 0.0978521255970769 NA NA NA NA
"810" "ASTL" 0.679685785592961 0.00136829524306225 0.281777928885378 0.242512785453084 0.691474251258329 0.00148017097752804 0.356695221570646 0.133856427928489 NA NA NA NA
"817" "ATAD3B" 0.789900575656998 5.74782122606408e-05 -0.393287798270695 0.09574590635521 0.266703093733175 0.284699337543953 0.124092062490514 0.612753451789631 NA NA NA NA
"837" "ATG16L2" 0.630522113630093 0.00380191364576042 0.0401412410020308 0.870394089209407 0.934668152463991 1.35788057416783e-08 0.120416829968808 0.623395203860949 0.294174202707276 0.221518623701662 0.206105356718983 0.397248404424287
"838" "ATG2A" 0.866058731226914 1.64847679264833e-06 0.489596956722898 0.0333640618827672 0.35561892569118 0.147534966104395 0.209396278790625 0.389585535746722 NA NA NA NA
"841" "ATG4C" 0.717944807850498 0.000537224051181174 0.00963582885891271 0.968770158401977 0.89888825043157 3.98314678484532e-07 0.464695838491484 0.0450091884464217 NA NA NA NA
"845" "ATG9A" 0.865247969010478 1.73025459096604e-06 -0.312187133863822 0.193183007310681 0.70270281997967 0.00114495346106296 0.151999706421345 0.534469450134619 NA NA NA NA
"848" "ATL1" 0.691411308987363 0.00104255911266233 0.358774368140793 0.131442980165738 0.569960265215488 0.0135305463858202 0.64077714314291 0.0031161668809715 NA NA NA NA
"850" "ATL3" 0.929799770756596 8.49486198353047e-09 0.418541018860159 0.0745143661593496 0.722822344629983 0.000701577263166181 0.54906065942304 0.0149036574524683 NA NA NA NA
"853" "ATN1" 0.859281179465024 2.44814042374975e-06 -0.170690095782111 0.484762066980203 0.685613269818222 0.001685153515989 0.253942399188744 0.294139263917557 NA NA NA NA
"856" "ATP10A" 0.738772722342388 0.000302762798946857 0.139779020753645 0.568180595629126 0.686504986331208 0.00165253278307846 0.219548227396363 0.36646816560352 NA NA NA NA
"857" "ATP10B" 0.18817202740012 0.440428820274756 0.557439031309956 0.0131503166344058 0.427048348025293 0.0771394760305002 0.617606214509838 0.00483782713655878 NA NA NA NA
"859" "ATP11A" 0.857334662322891 2.73235887148332e-06 0.600194039140562 0.0065902154795231 0.670907273381025 0.00230487428429492 0.821451757954447 1.61722428360679e-05 0.756410256410256 0.000178525509157364 0.805593746871623 3.14675495642463e-05
"861" "ATP11C" 0.955708843838276 1.85200906847205e-10 0.000494340018444028 0.998397466891654 0.596569856856642 0.00896430048818546 0.614225435401147 0.00514414451083674 NA NA NA NA
"862" "ATP12A" 0.562221125483792 0.0122263067139601 0.0794045283772632 0.746597204289232 0.543633718772301 0.0197046112091153 0.0993029151649489 0.685868758341151 NA NA NA NA
"875" "ATP2A3" 0.849435041431789 4.19985430766223e-06 0.684440884259862 0.00122722626491168 0.443386539443401 0.0653317602621966 0.800537427546325 3.8426700324642e-05 NA NA NA NA
"876" "ATP2B1" 0.572177211564126 0.0104697300569062 0.233550996895474 0.335893574374475 0.869406777496553 2.80134221815626e-06 0.298791376915261 0.214011553312021 NA NA -0.285234879397993 0.236534828320189
"880" "ATP5F1A" 0.967140207407241 1.52239448320053e-11 0.0786048793570397 0.749070558869343 -0.381533547656159 0.118221492531202 0.456744167380659 0.0493159824963113 0.483243210476623 0.0360834852638019 0.508434202940324 0.02622812522442
"893" "ATP6AP1" 0.81964552831384 1.7501907511736e-05 -0.0304438601939212 0.901536427895974 0.876035059483811 1.88728926058368e-06 0.132887208941969 0.587589208524466 -0.110959008218296 0.651106990499999 -0.107437456481158 0.661540718235806
"896" "ATP6V0A2" 0.919915962504954 2.51510255024907e-08 0.225183897224368 0.353978587048387 -0.147728928653023 0.558554605337796 0.574471311875112 0.0100953810017177 NA NA NA NA
"902" "ATP6V1A" 0.614425950000775 0.00512554435302179 0.022601224277305 0.926825618674563 0.800127349421929 6.69368274715001e-05 0.303984944060866 0.205768832124004 NA NA NA NA
"903" "ATP6V1B1" 0.333257623036606 0.163240333907047 0.102818336747724 0.675317159910491 0.175563967514646 0.485913569368633 0.0431673192989173 0.86071124797811 NA NA NA NA
"905" "ATP6V1C1" 0.914269184214762 4.40107921140745e-08 -0.0286220837926173 0.907403663417848 0.678203913553074 0.0019773832801883 0.458869645487672 0.0481352627568732 NA NA NA NA
"915" "ATP8A1" 0.83586502157777 8.33008915983111e-06 0.79582637228973 4.60600444899641e-05 0.761448039262471 0.000241512659417873 0.858166369901493 2.60760246840963e-06 0.491808673457002 0.032455751921922 0.48390120320591 0.0357941573901997
"916" "ATP8A2" 0.528723075695046 0.0199426695693387 0.0820046162111714 0.738571493538189 0.407732103070206 0.0930391031827214 -0.0185174012153073 0.940022364581149 NA NA NA NA
"917" "ATP8B2" 0.831426215564576 1.02852008219681e-05 0.237705039984987 0.327119624749389 0.829920030723905 2.03418978391955e-05 0.386826723645051 0.101820500223905 NA NA NA NA
"919" "ATP8B4" 0.908941159912599 7.21232326655267e-08 0.731286317696397 0.000374263408225614 0.818473020078212 3.29638326655979e-05 0.765428483986098 0.000133968506894554 NA NA NA NA
"923" "ATPAF2" 0.850075195940073 4.05975568874255e-06 -0.314912100028018 0.189118004900594 0.26339916898471 0.290933884554194 0.12866768199723 0.599607767496324 NA NA NA NA
"930" "ATXN1" 0.898745376943449 1.71550811475424e-07 0.566607612793109 0.0114253162341735 0.915362593485418 1.01262842208813e-07 0.552620241464383 0.0141372464725904 0.800877857494422 3.79199254134564e-05 0.73350097196546 0.000351762486889865
"934" "ATXN2L" 0.955310616496433 1.9956959894112e-10 -0.293096110988483 0.223295854928997 0.593999602621657 0.00934198028743332 0.353358978187222 0.13779386039624 0.643726309578718 0.00293909769160147 -0.0652082562252415 0.79083877467048
"936" "ATXN7" 0.938478995075221 2.8508798596005e-09 -0.16563480692237 0.497977648117298 0.808196530142806 4.94691909471029e-05 0.305020943884628 0.204150029162129 NA NA NA NA
"937" "ATXN7L1" 0.97294017798294 2.97986053908169e-12 0.239336496373112 0.323711095818661 0.822859820181178 2.75066939342423e-05 0.776790353387846 9.1619757509867e-05 0.394405318873308 0.0947225681951513 0.420578724521241 0.0729681900209693
"951" "AXIN1" 0.763824430985845 0.000141115239520795 0.3607109451109 0.129222729354608 0.677955142038363 0.00198787743491754 0.113599084939887 0.643325314258634 NA NA NA NA
"952" "AXIN2" 0.936367580772902 3.7704062051722e-09 0.780052686483147 8.18211100326714e-05 0.845337429859626 1.00127582157881e-05 0.77488572970779 9.77910529599352e-05 NA NA NA NA
"956" "AZIN2" 0.901866182066792 1.32913146148791e-07 0.507320879702134 0.0266133363397555 -0.08457277796138 0.738643052920835 0.444343829278995 0.0566495405638607 NA NA NA NA
"957" "AZU1" 0.747861945216043 0.00023182798858763 0.560991981357181 0.0124586632414779 0.214487570982722 0.392730564605236 0.693481409200803 0.000992432795936034 NA NA NA NA
"966" "B3GNT2" 0.957947982163753 1.20076705769246e-10 0.309577761681491 0.197129817914936 0.28072827765059 0.259149992082544 0.299608262175681 0.212700957438728 NA NA NA NA
"967" "B3GNT3" 0.633109254709909 0.00361819737666541 0.00196377311814373 0.993633970740528 0.173615928435998 0.490841991281811 -0.0639543277039242 0.794778269116632 NA NA NA NA
"969" "B3GNT5" 0.979853676719213 2.48468830306521e-13 0.892325542531957 2.82844945403519e-07 0.702423408106655 0.00115245154320015 0.864153401473269 1.84622785925656e-06 NA NA NA NA
"972" "B3GNTL1" 0.586527612448922 0.00830155357172935 0.343612966973953 0.149758739856722 0.917532402915086 8.28425678400701e-08 -0.0653726393972079 0.790322686137556 NA NA NA NA
"992" "BACH2" 0.760906199098262 0.000154952133348697 0.506757992185532 0.0268097761431286 0.568225403889889 0.0138826862597313 0.800982955005548 3.77646373478602e-05 0.821322302642921 1.62645564974945e-05 0.870409932376514 1.26436961974749e-06
"998" "BAHCC1" 0.927953751086681 1.0524563473634e-08 0.548193401856976 0.0150953251032324 0.158097745689025 0.530948859562632 0.501297321163348 0.0287750103779072 NA NA NA NA
"1007" "BANP" 0.914078381850507 4.48205947395566e-08 -0.686103124087348 0.00118087832665285 0.854836753418473 6.22293632002168e-06 -0.375039552053285 0.11361205025643 NA NA -0.107285703470107 0.661991697444403
"1020" "BAZ2A" 0.960999917166297 6.39514927502122e-11 0.320229525978786 0.181351536883722 0.526361196593792 0.0248322647564321 0.61433210671226 0.00513424258307378 -0.0555555555555555 0.821283269241721 -0.04604565086455 0.851518768212567
"1022" "BBC3" 0.69260636368438 0.00101336911514311 0.0709887547532937 0.772742127933354 0.722902087685081 0.00070015972253799 0.571342668415233 0.0106086559176661 NA NA NA NA
"1038" "BCAR3" 0.745171562529057 0.000251173439979563 0.710886861566415 0.000645288680860085 0.789915324037897 9.63258318831389e-05 0.799093281214772 4.06416699328696e-05 NA NA NA NA
"1039" "BCAS2" 0.896637709131148 2.02879423708011e-07 0.32568869527709 0.173604732166445 0.539518362963668 0.0208429616256362 0.679607709501539 0.00137071991387077 0.248451997499977 0.305055771443443 0.21269545117438 0.381986160224671
"1042" "BCAT1" 0.946450279942635 9.00771615995049e-10 0.622791698298265 0.00439718191498884 0.657070972873597 0.00304874725444682 0.574503771620649 0.0100901628952707 NA NA NA NA
"1044" "BCDIN3D" 0.842012024719865 6.15653349261692e-06 0.180816264024584 0.45881963757593 0.676870613999044 0.00203416596914343 0.318017454077225 0.184555850296424 NA NA NA NA
"1048" "BCL11A" 0.495140151342305 0.0311239950734462 0.321720790405519 0.179212644922769 0.43532536295038 0.0709764900202756 0.543502085170881 0.0161665388524305 0.0398081097061551 0.871461146681693 0.0819018841359142 0.738888112751002
"1050" "BCL2" 0.847172363257778 4.7291240270894e-06 0.772420150781921 0.000106304436840313 -0.149530111379752 0.553714378809154 0.859341704973216 2.43973030778944e-06 0.661125460415662 0.00205537930593831 0.702561880446285 0.000795744759486268
"1054" "BCL2L11" 0.515570452502459 0.0238616830404984 -0.0148678650994649 0.951828502197719 0.897939355905514 4.2789983359965e-07 0.294158097369398 0.221545105363513 0.346944333244355 0.145590793350007 0.374040922890422 0.114654037383812
"1057" "BCL2L14" 0.731756162623505 0.000369390693104427 -0.0450290395220446 0.85476347054752 0.859314470709721 4.91543283682332e-06 0.0487495104289985 0.842900141792015 NA NA NA NA
