"gene" "num_prom" "active_prom_num" "active_prom_perc" "num_ex" "active_ex_num" "active_ex_perc" "num_enh" "active_enh_num" "active_enh_perc" "expr_num" "expr_perc"
"PLEKHH2" "PLEKHH2" 1 1929 0.18043213918249 0 0 0 0 0 0 69 0.0064540267514732
"PLEKHH3" "PLEKHH3" 1 4986 0.466373585258629 0 0 0 0 0 0 20 0.00187073239173136
"PLEKHJ1" "PLEKHJ1" 1 7354 0.687868300439622 0 0 0 6 9220 0.862407632588158 1133 0.105976989991582
"PLEKHM1" "PLEKHM1" 1 2455 0.229632401085025 0 0 0 0 0 0 1420 0.132821999812927
"PLEKHM2" "PLEKHM2" 1 3026 0.283041810868955 0 0 0 0 0 0 1830 0.17117201384342
"PLEKHM3" "PLEKHM3" 2 1825 0.170704330745487 0 0 0 12 3025 0.282948274249369 1234 0.115424188569825
"PLEKHN1" "PLEKHN1" 1 1820 0.170236647647554 0 0 0 11 8166 0.763820035543915 31 0.00289963520718361
"PLEKHO1" "PLEKHO1" 1 4128 0.386119165653353 0 0 0 0 0 0 2316 0.216630810962492
"PLEKHO2" "PLEKHO2" 1 5337 0.499204938733514 0 0 0 4 7764 0.726218314470115 660 0.061734168927135
"PLGRKT" "PLGRKT" 1 4641 0.434103451501263 0 0 0 0 0 0 538 0.0503227013375737
"PLIN2" "PLIN2" 1 3109 0.29080535029464 0 0 0 0 0 0 1065 0.0996164998596951
"PLIN3" "PLIN3" 1 3565 0.333458048826115 0 0 0 17 4017 0.375736600879244 1136 0.106257599850341
"PLIN5" "PLIN5" 1 621 0.0580862407632588 0 0 0 23 5195 0.485922738752221 37 0.00346085492470302
"PLK1" "PLK1" 1 1336 0.124964923767655 0 0 0 0 0 0 30 0.00280609858759704
"PLK2" "PLK2" 1 4733 0.442708820503227 0 0 0 0 0 0 356 0.0332990365728183
"PLK3" "PLK3" 1 7667 0.717145262370218 0 0 0 3 6052 0.56608362173791 2260 0.211392760265644
"PLK4" "PLK4" 1 4494 0.420353568422037 0 0 0 0 0 0 58 0.00542512393602095
"PLK5" "PLK5" 1 203 0.0189879337760733 0 0 0 0 0 0 2 0.000187073239173136
"PLLP" "PLLP" 1 1540 0.144046394163315 0 0 0 12 8152 0.762510522869703 67 0.00626695351230007
"PLOD1" "PLOD1" 1 2972 0.277990833411281 1 146 0.0136563464596389 8 8350 0.781030773547844 338 0.03161537742026
"PLOD2" "PLOD2" 1 159 0.0148723225142643 0 0 0 0 0 0 15 0.00140304929379852
"PLP2" "PLP2" 1 1352 0.12646150968104 0 0 0 0 0 0 1792 0.16761762229913
"PLPBP" "PLPBP" 1 5684 0.531662145730053 0 0 0 0 0 0 498 0.0465812365541109
"PLPP1" "PLPP1" 1 4449 0.416144420540642 0 0 0 1 138 0.0129080535029464 866 0.081002712561968
"PLPP5" "PLPP5" 1 3740 0.349826957253765 0 0 0 4 3395 0.317556823496399 519 0.0485455055654289
"PLPP6" "PLPP6" 1 2392 0.223739594051071 0 0 0 1 682 0.0637919745580395 103 0.00963427181741652
"PLPP7" "PLPP7" 1 271 0.02534842390796 0 0 0 6 4763 0.445514919090824 59 0.00551866055560752
"PLPPR2" "PLPPR2" 1 2654 0.248246188382752 0 0 0 5 3633 0.339818538958002 365 0.0341408661490974
"PLPPR3" "PLPPR3" 2 706 0.0660368534281171 0 0 0 16 6490 0.607052661116827 54 0.00505097745767468
"PLPPR4" "PLPPR4" 1 57 0.00533158731643438 0 0 0 0 0 0 6 0.000561219717519409
"PLPPR5" "PLPPR5" 1 251 0.0234776915162286 0 0 0 1 2067 0.193340192685436 9 0.000841829576279113
"PLRG1" "PLRG1" 1 3995 0.37367879524834 0 0 0 0 0 0 681 0.0636984379384529
"PLS1" "PLS1" 1 2684 0.251052286970349 0 0 0 1 677 0.0633242914601066 69 0.0064540267514732
"PLS3" "PLS3" 1 75 0.00701524646899261 0 0 0 0 0 0 12 0.00112243943503882
"PLSCR1" "PLSCR1" 1 2730 0.255354971471331 0 0 0 6 1369 0.128051632214012 1579 0.147694322327191
"PLSCR2" "PLSCR2" 1 1625 0.151997006828173 0 0 0 0 0 0 29 0.00271256196801048
"PLSCR3" "PLSCR3" 1 4827 0.451501262744364 0 0 0 8 9233 0.863623608642784 812 0.0759517351042933
"PLSCR4" "PLSCR4" 1 104 0.00972780843700309 0 0 0 0 0 0 10 0.000935366195865681
"PLTP" "PLTP" 1 3397 0.317743896735572 0 0 0 11 4282 0.400523805069685 29 0.00271256196801048
"PLVAP" "PLVAP" 1 208 0.0194556168740062 0 0 0 0 0 0 38 0.00355439154428959
"PLXDC1" "PLXDC1" 1 1100 0.102890281545225 1 446 0.0417173323356094 8 5153 0.481994200729586 254 0.0237583013749883
"PLXNA1" "PLXNA1" 1 5977 0.559068375268918 0 0 0 0 0 0 74 0.00692170984940604
"PLXNA2" "PLXNA2" 1 2067 0.193340192685436 0 0 0 4 1906 0.178280796931999 207 0.0193620802544196
"PLXNA3" "PLXNA3" 1 3259 0.304835843232626 1 164 0.0153400056121972 1 1124 0.105135160415303 303 0.0283415957347301
"PLXNB1" "PLXNB1" 1 2871 0.268543634833037 0 0 0 7 6786 0.634739500514451 12 0.00112243943503882
"PLXNB2" "PLXNB2" 1 1380 0.129080535029464 0 0 0 11 3707 0.346740248807408 1343 0.125619680104761
"PLXNB3" "PLXNB3" 2 989 0.0925077167711159 0 0 0 0 0 0 1 9.35366195865681e-05
"PLXNC1" "PLXNC1" 2 3973 0.371620989617435 0 0 0 2 2368 0.221494715180993 2335 0.218408006734637
"PLXND1" "PLXND1" 1 3386 0.31671499392012 2 1509 0.141146758956131 2 2413 0.225703863062389 1128 0.105509306893649
"PM20D1" "PM20D1" 1 1802 0.168552988494996 0 0 0 2 2957 0.276587784117482 76 0.00710878308857918
"PM20D2" "PM20D2" 1 2229 0.20849312505846 0 0 0 1 1202 0.112431016743055 309 0.0289028154522496
"PMAIP1" "PMAIP1" 1 4299 0.402113927602656 1 1556 0.1455429800767 4 3101 0.290057057337948 1386 0.129641754746983
"PMEL" "PMEL" 1 2753 0.257506313721822 0 0 0 2 3133 0.293050229164718 118 0.011037321111215
"PMEPA1" "PMEPA1" 1 4879 0.456365166962866 0 0 0 12 7883 0.737349172200917 631 0.0590216069591245
"PMF1-BGLAP" "PMF1-BGLAP" 1 5713 0.534374707698064 0 0 0 6 8048 0.7527827144327 0 0
"PMFBP1" "PMFBP1" 1 440 0.04115611261809 1 1619 0.151435787110654 8 2530 0.236647647554017 79 0.00738939294733888
"PMM1" "PMM1" 1 7215 0.674866710317089 0 0 0 9 9198 0.860349826957254 419 0.0391918436067721
"PMP22" "PMP22" 2 965 0.0902628379010383 0 0 0 12 1515 0.141707978673651 69 0.0064540267514732
"PMPCB" "PMPCB" 1 3812 0.356561593863998 0 0 0 0 0 0 1427 0.133476756150033
"PMS1" "PMS1" 1 6490 0.607052661116827 0 0 0 2 883 0.0825928350949397 851 0.0795996632681695
"PMS2" "PMS2" 1 5832 0.545505565428865 0 0 0 0 0 0 538 0.0503227013375737
"PMVK" "PMVK" 2 7340 0.68655878776541 0 0 0 22 9208 0.861285193153119 896 0.0838088111495651
"PNCK" "PNCK" 2 980 0.0916658871948368 0 0 0 0 0 0 8 0.000748292956692545
"PNKD" "PNKD" 1 2627 0.245720699653915 0 0 0 20 5114 0.478346272565709 1442 0.134879805443831
"PNKP" "PNKP" 1 5336 0.499111402113928 0 0 0 10 7886 0.737629782059676 1445 0.135160415302591
"PNMA1" "PNMA1" 1 4101 0.383593676924516 0 0 0 3 4000 0.374146478346273 350 0.0327378168552988
"PNMA3" "PNMA3" 1 122 0.0114114675895613 0 0 0 0 0 0 68 0.00636049013188663
"PNMA8B" "PNMA8B" 1 290 0.0271256196801048 1 509 0.0476101393695632 0 0 0 5 0.000467683097932841
"PNMA8C" "PNMA8C" 1 647 0.0605181928725096 0 0 0 0 0 0 3 0.000280609858759704
"PNMT" "PNMT" 1 1192 0.111495650547189 0 0 0 13 9670 0.904499111402114 3 0.000280609858759704
"PNN" "PNN" 1 6733 0.629782059676363 0 0 0 0 0 0 3331 0.311570479842858
"PNOC" "PNOC" 2 743 0.0694977083528201 0 0 0 12 1853 0.173323356093911 103 0.00963427181741652
"PNP" "PNP" 2 4751 0.444392479655785 0 0 0 0 0 0 1392 0.130202974464503
"PNPLA3" "PNPLA3" 1 1562 0.146104199794219 0 0 0 0 0 0 17 0.00159012253297166
"PNPLA4" "PNPLA4" 1 2219 0.207557758862595 1 256 0.0239453746141614 0 0 0 108 0.0101019549153494
"PNPLA6" "PNPLA6" 2 6155 0.575717893555327 0 0 0 8 4120 0.385370872696661 1162 0.108689551959592
"PNPLA7" "PNPLA7" 1 848 0.0793190534094098 1 77 0.00720231970816575 0 0 0 213 0.019923299971939
"PNPLA8" "PNPLA8" 1 7635 0.714152090543448 2 611 0.0571508745673931 0 0 0 2522 0.235899354597325
"PNPO" "PNPO" 1 4731 0.442521747264054 3 2177 0.203629220839959 16 7752 0.725095875035076 218 0.0203909830698719
"PNPT1" "PNPT1" 1 2689 0.251519970068282 0 0 0 0 0 0 758 0.0709007576466187
"PNRC1" "PNRC1" 2 8099 0.757553082031615 0 0 0 2 1202 0.112431016743055 5460 0.510709942942662
"PNRC2" "PNRC2" 2 7021 0.656720606117295 0 0 0 16 5526 0.516883359835376 1438 0.134505658965485
"POC1A" "POC1A" 1 5139 0.480684688055374 0 0 0 0 0 0 52 0.00486390421850154
"POC1B" "POC1B" 1 2105 0.196894584229726 1 76 0.00710878308857918 1 2880 0.269385464409316 1061 0.0992423533813488
"POC5" "POC5" 1 5046 0.471985782433823 0 0 0 0 0 0 684 0.0639790477972126
"PODN" "PODN" 1 165 0.0154335422317837 0 0 0 0 0 0 9 0.000841829576279113
"PODNL1" "PODNL1" 1 292 0.0273126929192779 0 0 0 0 0 0 22 0.0020578056309045
"PODXL" "PODXL" 1 1996 0.18669909269479 0 0 0 0 0 0 46 0.00430268450098213
"PODXL2" "PODXL2" 1 1864 0.174352258909363 0 0 0 0 0 0 85 0.00795061266485829
"POFUT2" "POFUT2" 1 6229 0.582639603404733 1 115 0.0107567112524553 11 7628 0.713497334206342 547 0.0511645309138528
"POGK" "POGK" 1 4261 0.398559536058367 0 0 0 0 0 0 614 0.0574314844261528
"POGLUT1" "POGLUT1" 1 3435 0.321298288279862 0 0 0 0 0 0 683 0.063885511177626
"POGLUT2" "POGLUT2" 1 1099 0.102796744925638 0 0 0 1 604 0.0564961182302872 13 0.00121597605462539
"POGZ" "POGZ" 2 5303 0.496024693667571 0 0 0 1 1070 0.100084182957628 2056 0.192311289869984
"POLA1" "POLA1" 1 1851 0.173136282854738 0 0 0 0 0 0 622 0.0581797773828454
"POLA2" "POLA2" 1 5225 0.488728837339819 0 0 0 4 9019 0.843606772051258 419 0.0391918436067721
"POLB" "POLB" 1 4099 0.383406603685343 0 0 0 5 4252 0.397717706482088 1072 0.100271256196801
"POLD1" "POLD1" 2 7386 0.690861472266392 2 1357 0.126929192778973 10 6203 0.580207651295482 279 0.0260967168646525
"POLD2" "POLD2" 1 6223 0.582078383687214 0 0 0 5 5034 0.470863342998784 624 0.0583668506220185
"POLD3" "POLD3" 1 3338 0.312225236179964 0 0 0 1 335 0.0313347675615003 646 0.060424656252923
"POLD4" "POLD4" 1 5938 0.555420447105042 0 0 0 10 9422 0.881302029744645 2352 0.219998129267608
"POLDIP2" "POLDIP2" 1 5854 0.54756337105977 0 0 0 1 1474 0.137872977270601 628 0.0587409971003648
"POLDIP3" "POLDIP3" 1 7046 0.659059021606959 1 167 0.0156206154709569 4 3344 0.312786455897484 1017 0.0951267421195398
"POLE" "POLE" 1 5687 0.531942755588813 0 0 0 10 7896 0.738565148255542 406 0.0379758675521467
"POLE2" "POLE2" 1 1983 0.185483116640165 0 0 0 1 6172 0.577308016088299 97 0.00907305209989711
"POLE4" "POLE4" 1 5478 0.51239360209522 0 0 0 1 888 0.0830605181928725 1114 0.104199794219437
"POLG" "POLG" 1 7626 0.713310260967169 0 0 0 1 938 0.0877373491722009 1077 0.100738939294734
"POLG2" "POLG2" 1 5427 0.507623234496305 2 1170 0.109437844916285 2 1664 0.155644934992049 1021 0.0955008885978861
"POLI" "POLI" 1 4630 0.43307454868581 0 0 0 0 0 0 374 0.0349826957253765
"POLK" "POLK" 1 5240 0.490131886633617 1 143 0.0133757366008792 0 0 0 1641 0.153493592741558
"POLL" "POLL" 1 2648 0.247684968665232 0 0 0 0 0 0 519 0.0485455055654289
"POLM" "POLM" 1 7427 0.694696473669442 1 2030 0.189879337760733 5 5034 0.470863342998784 696 0.0651014872322514
"POLQ" "POLQ" 1 2898 0.271069123561874 0 0 0 0 0 0 56 0.00523805069684782
"POLR1A" "POLR1A" 1 5314 0.497053596483023 0 0 0 8 6811 0.637077916004116 564 0.0527546534468244
"POLR1B" "POLR1B" 1 3706 0.346646712187822 0 0 0 1 2204 0.206154709568796 288 0.0269385464409316
"POLR1C" "POLR1C" 3 4018 0.375830137498831 0 0 0 49 4962 0.464128706388551 690 0.064540267514732
"POLR1D" "POLR1D" 2 7364 0.688803666635488 0 0 0 5 1294 0.121036385745019 1538 0.143859320924142
"POLR1E" "POLR1E" 1 5332 0.498737255635581 0 0 0 4 2564 0.239827892619961 351 0.0328313534748854
"POLR1F" "POLR1F" 1 4138 0.387054531849219 0 0 0 0 0 0 0 0
"POLR1H" "POLR1H" 1 3852 0.36030305864746 0 0 0 0 0 0 0 0
"POLR2B" "POLR2B" 1 2859 0.267421195397998 1 110 0.0102890281545225 0 0 0 1513 0.141520905434478
"POLR2C" "POLR2C" 1 3218 0.301000841829576 0 0 0 14 8770 0.820316153774203 760 0.0710878308857918
"POLR2D" "POLR2D" 1 4206 0.393415021981106 0 0 0 1 756 0.0707136844074455 446 0.0417173323356094
"POLR2E" "POLR2E" 1 6017 0.562809840052381 0 0 0 24 10101 0.944813394443925 1590 0.148723225142643
"POLR2F" "POLR2F" 1 4288 0.401085024787204 0 0 0 2 2844 0.2660181461042 1101 0.102983818164812
"POLR2G" "POLR2G" 1 4594 0.429707230380694 0 0 0 4 3422 0.320082312225236 1617 0.151248713871481
"POLR2H" "POLR2H" 1 4314 0.403516976896455 0 0 0 0 0 0 505 0.0472359928912169
"POLR2I" "POLR2I" 1 7998 0.748105883453372 0 0 0 3 8013 0.749508932747171 670 0.0626695351230006
"POLR2J" "POLR2J" 1 3525 0.329716584042653 1 214 0.0200168365915256 2 1563 0.146197736413806 781 0.0730520998971097
"POLR2J3" "POLR2J3" 1 4173 0.390328313534749 0 0 0 1 1139 0.106538209709101 2439 0.22813581517164
"POLR2L" "POLR2L" 1 5345 0.499953231690207 0 0 0 4 5471 0.511738845758114 2901 0.271349733420634
"POLR2M" "POLR2M" 1 4594 0.429707230380694 0 0 0 0 0 0 394 0.0368534281171078
"POLR3A" "POLR3A" 1 3404 0.318398653072678 0 0 0 1 6281 0.587503507623234 643 0.0601440463941633
"POLR3B" "POLR3B" 1 5549 0.519034702085867 0 0 0 1 1154 0.1079412590029 484 0.045271723879899
"POLR3D" "POLR3D" 1 5536 0.517818726031241 0 0 0 8 6918 0.647086334299878 441 0.0412496492376766
"POLR3E" "POLR3E" 1 6501 0.60808156393228 0 0 0 4 8955 0.837620428397718 1103 0.103170891403985
"POLR3H" "POLR3H" 1 5848 0.54700215134225 0 0 0 6 8973 0.839304087550276 370 0.0346085492470302
"POLR3K" "POLR3K" 1 6401 0.598727901973623 0 0 0 5 5965 0.557945935833879 465 0.0434945281077542
"POLRMT" "POLRMT" 1 5491 0.513609578149846 0 0 0 11 9053 0.846787017117201 451 0.0421850154335422
"POM121" "POM121" 2 5300 0.495744083808811 1 911 0.0852118604433636 0 0 0 1423 0.133102609671686
"POM121C" "POM121C" 1 2135 0.199700682817323 3 165 0.0154335422317837 1 1329 0.124310167430549 1194 0.111682723786362
"POM121L2" "POM121L2" 1 450 0.0420914788139557 0 0 0 5 5767 0.539425685155739 4 0.000374146478346273
"POMC" "POMC" 1 794 0.0742680759517351 0 0 0 10 8065 0.754372836965672 196 0.0183331774389674
"POMGNT1" "POMGNT1" 1 3373 0.315499017865494 0 0 0 1 681 0.0636984379384529 290 0.0271256196801048
"POMGNT2" "POMGNT2" 1 3221 0.301281451688336 0 0 0 12 6115 0.571976428771864 81 0.00757646618651202
"POMK" "POMK" 1 3659 0.342250491067253 0 0 0 0 0 0 89 0.00832475914320456
"POMP" "POMP" 1 4138 0.387054531849219 0 0 0 0 0 0 2048 0.191562996913292
"POMT1" "POMT1" 1 3684 0.344588906556917 1 537 0.0502291647179871 16 8335 0.779627724254045 566 0.0529417266859976
"POMT2" "POMT2" 1 7165 0.670189879337761 1 3445 0.322233654475727 5 3821 0.357403423440277 95 0.00888597886072397
"POMZP3" "POMZP3" 1 858 0.0802544196052755 0 0 0 0 0 0 537 0.0502291647179871
"PON1" "PON1" 1 129 0.0120662239266673 0 0 0 0 0 0 2 0.000187073239173136
"PON2" "PON2" 1 949 0.0887662519876532 0 0 0 0 0 0 241 0.0225423253203629
"PON3" "PON3" 1 171 0.0159947619493032 0 0 0 0 0 0 1 9.35366195865681e-05
"POP4" "POP4" 1 5253 0.491347862688242 0 0 0 16 9005 0.842297259377046 510 0.0477036759891497
"POP5" "POP5" 1 4489 0.419885885324104 0 0 0 6 8066 0.754466373585259 805 0.0752969787671874
"POP7" "POP7" 1 5600 0.523805069684782 0 0 0 9 6578 0.615283883640445 392 0.0366663548779347
"POPDC3" "POPDC3" 1 50 0.00467683097932841 0 0 0 0 0 0 1 9.35366195865681e-05
"POR" "POR" 1 6773 0.633523524459826 0 0 0 3 6133 0.573660087924422 1518 0.14198858853241
"PORCN" "PORCN" 1 1845 0.172575063137218 1 154 0.0144046394163315 1 1069 0.0999906463380413 179 0.0167430549059957
"POT1" "POT1" 1 5299 0.495650547189225 0 0 0 0 0 0 593 0.0554672154148349
"POU2AF1" "POU2AF1" 1 1386 0.129641754746983 0 0 0 4 869 0.0812833224207277 213 0.019923299971939
"POU2F1" "POU2F1" 2 7072 0.66149097371621 0 0 0 21 7961 0.744645028528669 2164 0.202413244785333
"POU2F2" "POU2F2" 1 2762 0.258348143298101 0 0 0 31 9777 0.914507529697877 3702 0.346272565709475
"POU3F1" "POU3F1" 1 2785 0.260499485548592 0 0 0 0 0 0 93 0.00869890562155084
"POU3F2" "POU3F2" 1 1138 0.106444673089515 0 0 0 0 0 0 4 0.000374146478346273
"POU3F3" "POU3F3" 1 347 0.0324572069965391 1 304 0.0284351323543167 0 0 0 1 9.35366195865681e-05
"POU4F1" "POU4F1" 1 649 0.0607052661116827 1 412 0.0385370872696661 0 0 0 5 0.000467683097932841
"POU6F1" "POU6F1" 1 3570 0.333925731924048 1 160 0.0149658591338509 4 5706 0.533719951360958 353 0.0330184267140586
"PPA1" "PPA1" 1 6399 0.59854082873445 0 0 0 1 616 0.057618557665326 1525 0.142643344869516
"PPA2" "PPA2" 1 3754 0.351136469927977 0 0 0 0 0 0 2101 0.19652043775138
"PPAN" "PPAN" 1 5739 0.536806659807315 0 0 0 13 7761 0.725937704611355 602 0.056309044991114
"PPARA" "PPARA" 1 4905 0.458797119072117 0 0 0 6 8665 0.810494808717613 650 0.0607988027312693
"PPARD" "PPARD" 1 5192 0.485642128893462 1 264 0.024693667570854 5 7179 0.671499392011973 1449 0.135534561780937
"PPARG" "PPARG" 2 938 0.0877373491722009 0 0 0 66 4214 0.394163314937798 138 0.0129080535029464
"PPARGC1A" "PPARGC1A" 3 994 0.0929753998690487 0 0 0 0 0 0 20 0.00187073239173136
"PPARGC1B" "PPARGC1B" 1 1852 0.173229819474324 1 164 0.0153400056121972 1 857 0.0801608829856889 482 0.0450846506407258
"PPAT" "PPAT" 1 7715 0.721635020110373 0 0 0 1 1472 0.137685904031428 373 0.0348891591057899
"PPCDC" "PPCDC" 2 5447 0.509493966888037 1 1608 0.150406884295202 42 7859 0.735104293330839 1099 0.102796744925638
"PPDPF" "PPDPF" 1 6089 0.569544476662613 0 0 0 7 7321 0.684781591993265 3299 0.308577308016088
"PPEF1" "PPEF1" 2 2853 0.266859975680479 0 0 0 0 0 0 35 0.00327378168552988
"PPFIA1" "PPFIA1" 1 6211 0.580955944252175 1 656 0.0613600224487887 1 416 0.0389112337480123 2146 0.200729585632775
"PPFIA4" "PPFIA4" 1 3749 0.350668786830044 0 0 0 6 8470 0.792255167898232 66 0.0061734168927135
"PPFIBP1" "PPFIBP1" 1 3324 0.310915723505753 0 0 0 1 468 0.0437751379665139 137 0.0128145168833598
"PPFIBP2" "PPFIBP2" 1 4347 0.406603685342812 0 0 0 0 0 0 852 0.0796931998877561
"PPIA" "PPIA" 1 6425 0.6009727808437 0 0 0 2 1946 0.182022261715462 6648 0.621831447011505
"PPIB" "PPIB" 1 7114 0.665419511738846 0 0 0 6 5158 0.482461883827518 3488 0.32625572911795
"PPIC" "PPIC" 1 113 0.0105696380132822 0 0 0 0 0 0 2 0.000187073239173136
"PPID" "PPID" 1 2748 0.257038630623889 0 0 0 0 0 0 611 0.0571508745673931
"PPIE" "PPIE" 1 2625 0.245533626414741 0 0 0 6 2593 0.242540454587971 1351 0.126367973061454
"PPIF" "PPIF" 1 4022 0.376204283977177 0 0 0 0 0 0 867 0.0810962491815546
"PPIG" "PPIG" 1 4307 0.402862220559349 1 103 0.00963427181741652 0 0 0 3573 0.334206341782808
"PPIH" "PPIH" 1 4332 0.405200636049013 0 0 0 7 8658 0.809840052380507 844 0.0789449069310635
"PPIL1" "PPIL1" 1 3967 0.371059769899916 0 0 0 9 6842 0.639977551211299 158 0.0147787858946778
"PPIL2" "PPIL2" 1 4045 0.378355626227668 0 0 0 1 3520 0.32924890094472 1301 0.121691142082125
"PPIL4" "PPIL4" 1 5889 0.5508371527453 1 550 0.0514451407726125 6 7236 0.676830979328407 1772 0.165746889907399
"PPL" "PPL" 1 182 0.0170236647647554 0 0 0 0 0 0 109 0.0101954915349359
"PPM1A" "PPM1A" 1 6820 0.637919745580395 0 0 0 1 1302 0.121784678701712 1578 0.147600785707605
"PPM1B" "PPM1B" 1 7771 0.726873070807221 0 0 0 0 0 0 3094 0.289402301000842
"PPM1D" "PPM1D" 1 6231 0.582826676643906 0 0 0 0 0 0 1092 0.102141988588532
"PPM1E" "PPM1E" 1 392 0.0366663548779347 2 186 0.0173978112431017 0 0 0 68 0.00636049013188663
"PPM1F" "PPM1F" 2 6266 0.586100458329436 0 0 0 14 6265 0.586006921709849 1300 0.121597605462539
"PPM1G" "PPM1G" 1 5788 0.541389954167056 0 0 0 1 1556 0.1455429800767 1755 0.164156767374427
"PPM1H" "PPM1H" 1 644 0.0602375830137499 0 0 0 8 1451 0.13572163502011 307 0.0287157422130764
"PPM1J" "PPM1J" 1 4969 0.464783462725657 0 0 0 1 1159 0.108408942100832 23 0.00215134225049107
"PPM1K" "PPM1K" 1 6564 0.613974370966233 1 259 0.0242259844729211 2 2207 0.206435319427556 1554 0.145355906837527
"PPM1L" "PPM1L" 1 5455 0.510242259844729 0 0 0 0 0 0 1444 0.135066878683004
"PPM1M" "PPM1M" 1 3935 0.368066598073146 0 0 0 10 6902 0.645589748386493 783 0.0732391731362829
"PPM1N" "PPM1N" 2 2720 0.254419605275465 0 0 0 13 9433 0.882330932560097 228 0.0213263492657375
"PPOX" "PPOX" 1 6190 0.578991675240857 0 0 0 5 8927 0.835001403049294 412 0.0385370872696661
"PPP1CA" "PPP1CA" 1 6781 0.634271817416519 0 0 0 14 9749 0.911888504349453 2850 0.266579365821719
"PPP1CB" "PPP1CB" 1 7832 0.732578804602002 0 0 0 8 7749 0.724815265176317 4513 0.422130764194182
"PPP1CC" "PPP1CC" 1 5525 0.516789823215789 0 0 0 0 0 0 1516 0.141801515293237
"PPP1R11" "PPP1R11" 1 7077 0.661958656814143 0 0 0 2 2201 0.205874099710036 743 0.0694977083528201
"PPP1R12A" "PPP1R12A" 1 5823 0.544663735852586 0 0 0 0 0 0 4993 0.467028341595735
"PPP1R12B" "PPP1R12B" 1 5397 0.504817135908708 1 150 0.0140304929379852 2 2411 0.225516789823216 1997 0.186792629314377
"PPP1R12C" "PPP1R12C" 1 5823 0.544663735852586 0 0 0 4 2505 0.234309232064353 1036 0.0969039378916846
"PPP1R13B" "PPP1R13B" 1 5178 0.48433261621925 0 0 0 7 4158 0.38892526424095 834 0.0780095407351978
"PPP1R13L" "PPP1R13L" 2 5325 0.498082499298475 0 0 0 23 9530 0.891403984659994 104 0.00972780843700309
"PPP1R14A" "PPP1R14A" 2 546 0.0510709942942662 0 0 0 2 587 0.0549059956973155 63 0.00589280703395379
"PPP1R14B" "PPP1R14B" 2 3368 0.315031334767562 0 0 0 3 4774 0.446543821906276 775 0.0724908801795903
"PPP1R14C" "PPP1R14C" 1 322 0.0301187915068749 0 0 0 0 0 0 21 0.00196426901131793
"PPP1R15A" "PPP1R15A" 1 5076 0.47479188102142 1 3167 0.296230474230661 1 6813 0.637264989243289 5008 0.468431390889533
"PPP1R15B" "PPP1R15B" 1 7586 0.709568796183706 0 0 0 4 5228 0.489009447198578 2469 0.230941913759237
"PPP1R16A" "PPP1R16A" 1 4239 0.396501730427462 1 816 0.0763258815826396 6 8226 0.76943223271911 149 0.0139369563183987
"PPP1R16B" "PPP1R16B" 1 3575 0.334393415021981 0 0 0 18 6819 0.637826208960808 3120 0.291834253110093
"PPP1R18" "PPP1R18" 2 4535 0.424188569825087 0 0 0 17 6124 0.572818258348143 1354 0.126648582920213
"PPP1R1A" "PPP1R1A" 1 287 0.0268450098213451 0 0 0 0 0 0 1 9.35366195865681e-05
"PPP1R1B" "PPP1R1B" 1 557 0.0520998971097185 0 0 0 2 2632 0.246188382751847 7 0.000654756337105977
"PPP1R1C" "PPP1R1C" 1 243 0.0227293985595361 0 0 0 0 0 0 12 0.00112243943503882
"PPP1R2" "PPP1R2" 1 5341 0.49957908521186 1 259 0.0242259844729211 7 7906 0.739500514451408 3088 0.288841081283322
"PPP1R21" "PPP1R21" 1 6614 0.618651201945562 0 0 0 0 0 0 1985 0.185670189879338
"PPP1R26" "PPP1R26" 2 982 0.0918529604340099 0 0 0 0 0 0 41 0.00383500140304929
"PPP1R35" "PPP1R35" 1 5540 0.518192872509587 0 0 0 15 7665 0.716958189131045 1260 0.117856140679076
"PPP1R36" "PPP1R36" 1 1020 0.0954073519782995 0 0 0 2 1906 0.178280796931999 30 0.00280609858759704
"PPP1R37" "PPP1R37" 1 4315 0.403610513516042 0 0 0 10 9749 0.911888504349453 218 0.0203909830698719
"PPP1R3B" "PPP1R3B" 2 4619 0.432045645870358 0 0 0 6 1313 0.122813581517164 127 0.0118791506874942
"PPP1R3C" "PPP1R3C" 1 207 0.0193620802544196 0 0 0 0 0 0 2 0.000187073239173136
"PPP1R3D" "PPP1R3D" 1 4249 0.397437096623328 0 0 0 1 751 0.0702460013095127 181 0.0169301281451688
"PPP1R3E" "PPP1R3E" 2 2736 0.25591619118885 1 7875 0.736600879244224 4 2875 0.268917781311383 561 0.0524740435880647
"PPP1R3F" "PPP1R3F" 1 6078 0.568515573847161 1 906 0.0847441773454307 1 4625 0.432606865587878 237 0.0221681788420167
"PPP1R3G" "PPP1R3G" 1 426 0.039846599943878 1 190 0.0177719577214479 6 1038 0.0970910111308577 8 0.000748292956692545
"PPP1R42" "PPP1R42" 1 408 0.0381629407913198 0 0 0 8 2098 0.19623982789262 17 0.00159012253297166
"PPP1R7" "PPP1R7" 1 4553 0.425872228977645 0 0 0 12 6751 0.631465718828922 1255 0.117388457581143
